objectid,title,filename,object_location,format,latitude,longitude,date,subject,location,description,source,language,descripction,artifacts_location,swap_front_back,rotation_front,rotation_back
6c003326-4769-4456-bd6d-c549034e23f0,Iglesia del Santo,C2-G2-018.pdf,,application/pdf,45.407969,11.885861,1912.0,Iglesia,"Padua, Italia",Ilustración a color de la Iglesia del Santo,,It,,"['artifacts/sitiopostales/C2-G2-018-back.jpg', 'artifacts/sitiopostales/C2-G2-018-front.jpg']",False,,
afb21577-9bf5-4ba1-a2f5-b88ad0bfe31e,Interior del Santuario de la Virgen de la Costa,C2-G2-019.pdf,,application/pdf,43.815833,7.773056,1912.0,Santuario,"San Remo, Italia",Ilustración a color del interior del Santuario de la Virgen de la Costa,,It,,"['artifacts/sitiopostales/C2-G2-019-back.jpg', 'artifacts/sitiopostales/C2-G2-019-front.jpg']",False,,
a2fa2f08-3526-4796-a821-b87be4c89b8b,Pintura de cerdos en óleo,C2-G2-020.pdf,,application/pdf,50.115278,8.684167,1912.0,Globo aerostático; baño; edificios; peatones,"Frankfurt, Alemania",Ilustración a color de una pintura de cerdos en óleo,,De,,"['artifacts/sitiopostales/C2-G2-020-back.jpg', 'artifacts/sitiopostales/C2-G2-020-front.jpg']",False,,
4342b137-3161-4b39-a9b6-3bc887b27827,"""Señor, ¿a dónde vas?""",C2-G2-021.pdf,,application/pdf,41.864161,12.493589,1912.0,Pasaje Bíblico,"Via Ardeatina 5, Roma",Ilustración a color de una pintura de Cristo,,Fr,,"['artifacts/sitiopostales/C2-G2-021-back.jpg', 'artifacts/sitiopostales/C2-G2-021-front.jpg']",False,,
a4e2f216-eb06-4278-bb13-8217a7ca63b4,Noches en óleo,C2-G2-022.pdf,,application/pdf,45.407969,11.885861,1912.0,Persona; mar,"Padua, Italia",Ilustración a color de una pintura de la noche en óleo,,It,,"['artifacts/sitiopostales/C2-G2-022-front.jpg', 'artifacts/sitiopostales/C2-G2-022-back.jpg']",False,,
f7cb2145-12c2-4cc4-8808-f38e3ebb58a7,Pinacoteca de Brera,C2-G2-023.pdf,,application/pdf,45.471955,9.187522,1912.0,Persona ,"Milán, Italia",Ilustración a color de una doncella en el pie de una iglesia,,It,,"['artifacts/sitiopostales/C2-G2-023-front.jpg', 'artifacts/sitiopostales/C2-G2-023-back.jpg']",False,,
7a1901bb-02f9-4f62-bf0e-754b803959c8,Oficial uniformado,C2-G2-024.pdf,,application/pdf,41.902222,12.453333,1912.0,Persona,Ciudad del Vaticano,Ilustración a color de un oficial de uniformado,,It,,"['artifacts/sitiopostales/C2-G2-024-front.jpg', 'artifacts/sitiopostales/C2-G2-024-back.jpg']",False,90.0,
91878cf9-8767-4f9e-983d-7d9ae150686e,White Star Line,C2-G2-025.pdf,,application/pdf,53.405471,-2.991572,1912.0,Personas,"Liverpool, Inglaterra",Fotografía sepia de una comida abordo del barco,,En,,"['artifacts/sitiopostales/C2-G2-025-front.jpg', 'artifacts/sitiopostales/C2-G2-025-back.jpg']",False,90.0,
64093666-4e1e-4339-aae2-d834b5ad4919,White Star Line,C2-G2-026.pdf,,application/pdf,53.405472,-2.991573,1912.0,Personas ,"Liverpool, Inglaterra",Fotografía sepia de personas abordo del barco,,En,,"['artifacts/sitiopostales/C2-G2-026-back.jpg', 'artifacts/sitiopostales/C2-G2-026-front.jpg']",False,90.0,
d72fd4cc-c476-4f24-9168-8f66684db8f6,Jennie the old drum horse,C2-G2-027.pdf,,application/pdf,51.0504,13.7373,1912.0,Persona parada con caballo,Inglaterra,Fotografía a color de un soldado con un caballo,,En,,"['artifacts/sitiopostales/C2-G2-027-back.jpg', 'artifacts/sitiopostales/C2-G2-027-front.jpg']",False,,
1393200a-89d8-4be6-be8d-fc42bf24f1cf,Trooper and Bandsman ,C2-G2-028.pdf,,application/pdf,51.0505,13.7374,1912.0,Dos soldados parados ,Inglaterra,Fotografía a color dos soldados parados,,En,,"['artifacts/sitiopostales/C2-G2-028-front.jpg', 'artifacts/sitiopostales/C2-G2-028-back.jpg']",False,90.0,
d9aa68dc-055c-45c1-aaa1-fe5363586bee,Royal Irish Lancers ,C2-G2-029.pdf,,application/pdf,52.2053,0.1218,1912.0,Escuadron de soldados con banderas,Irlanda ,Fotografía a color de escuadron de soldados ,,En,,"['artifacts/sitiopostales/C2-G2-029-front.jpg', 'artifacts/sitiopostales/C2-G2-029-back.jpg']",False,,
8b811882-47c3-4bde-8161-fc07822ea4a6,Army service corps ,C2-G2-030.pdf,,application/pdf,51.5074,51.5074,1912.0,Dos soldados parados ,Irlanda ,Fotografía a color de dos soldados levantados ,,En,,"['artifacts/sitiopostales/C2-G2-030-front.jpg', 'artifacts/sitiopostales/C2-G2-030-back.jpg']",False,90.0,
c0e8a475-e7c9-4a65-9b41-f784888700e2,Deutsche Armee Kunstler ,C2-G2-031.pdf,,application/pdf,52.52,13.405,1912.0,Soldado montando en caballo ,Berlin,Fotografía a color de soldado montando su caballo,,De,,"['artifacts/sitiopostales/C2-G2-031-front.jpg', 'artifacts/sitiopostales/C2-G2-031-back.jpg']",False,90.0,
6a07e0fb-c49b-468b-b442-ae2f7cc26cb7,Arco della pace ,C2-G2-032.pdf,,application/pdf,45.4064,11.8768,1912.0,Monumento arco de la paz ,"Milan, Italia ",Fotografía sepia de monumento ,,It,,"['artifacts/sitiopostales/C2-G2-032-front.jpg', 'artifacts/sitiopostales/C2-G2-032-back.jpg']",False,90.0,
d917ae20-3a73-4df6-9a5d-452221916386,Torre di S. Gottardo,C2-G2-033.pdf,,application/pdf,45.3989,11.8733,1912.0,Catedral; edificios,"Milan, Italia ",Fotografía sepia de catedral,,It,,"['artifacts/sitiopostales/C2-G2-033-front.jpg', 'artifacts/sitiopostales/C2-G2-033-back.jpg']",False,90.0,
a582c8b1-010d-48da-a114-f77d23bb819f,S.Pietro,C2-G2-034.pdf,,application/pdf,45.4069,11.8802,1912.0,Edificio ,"Roma, Italia",Fotografía sepia de edifico ,,It,,"['artifacts/sitiopostales/C2-G2-034-back.jpg', 'artifacts/sitiopostales/C2-G2-034-front.jpg']",False,,
a01d8e0b-5496-4e2b-a037-7b5839d13489,San Giovanni Battista,C2-G2-035.pdf,,application/pdf,43.8158,7.7749,1912.0,Pintura de una persona ,"Sanremo, Italia",Fotografía sepia de pintura ,,It,,"['artifacts/sitiopostales/C2-G2-035-back.jpg', 'artifacts/sitiopostales/C2-G2-035-front.jpg']",False,90.0,
c2bf59f0-9cbe-42b7-a312-e17bef9e561d,S.Pietro da Porta Cavalleggeri,C2-G2-036.pdf,,application/pdf,43.8113,7.7692,1912.0,Paisaje de edificios ,"Roma, Italia",Fotografía sepia paisaje de edificios ,,It,,"['artifacts/sitiopostales/C2-G2-036-back.jpg', 'artifacts/sitiopostales/C2-G2-036-front.jpg']",False,,
8260efdb-aecd-40dd-809a-43c574525d28,Castel Sant Angelo e Ponte Elio,C2-G2-037.pdf,,application/pdf,41.8545,12.5075,1912.0,Castillo ,"Roma, Italia",Fotografía sepia de castillo italiano,,It,,"['artifacts/sitiopostales/C2-G2-037-front.jpg', 'artifacts/sitiopostales/C2-G2-037-back.jpg']",False,,
99eb33b4-c7d2-41b4-ae80-91980942610d,Porte Maggiore del duomo,C2-G2-038.pdf,,application/pdf,43.8156,7.7676,1912.0,Puerta principal de edifico ,"Milan, Italia ",Fotografía sepia de puerta ,,It,,"['artifacts/sitiopostales/C2-G2-038-front.jpg', 'artifacts/sitiopostales/C2-G2-038-back.jpg']",False,90.0,
7d3d1dc5-6d2e-4b2f-8652-2aabb508c5a9,Abside del duomo,C2-G2-039.pdf,,application/pdf,43.8124,7.7731,1912.0,Catedral; edificios,"Milan, Italia ",Fotografía sepia de catedral,,It,,"['artifacts/sitiopostales/C2-G2-039-back.jpg', 'artifacts/sitiopostales/C2-G2-039-front.jpg']",False,90.0,
29bb3ae2-476e-40ab-8f02-3a8976060bc6,Arco della pace ,C2-G2-040.pdf,,application/pdf,45.4628,9.1881,1912.0,Monumento arco de la paz ,"Milan, Italia ",Fotografía sepia de monumento,,It,,"['artifacts/sitiopostales/C2-G2-040-front.jpg', 'artifacts/sitiopostales/C2-G2-040-back.jpg']",False,90.0,
ec0e6440-dd1c-455a-9591-acf0f6b8b1d4,Largo Cairolli e Monumento a G. Garibaldi,C2-G2-041.pdf,,application/pdf,45.4595,9.1923,1912.0,Plaza; edificios; monumentos,"Milan, Italia ","Fotografía sepia de plaza central, monumentos ",,It,,"['artifacts/sitiopostales/C2-G2-041-back.jpg', 'artifacts/sitiopostales/C2-G2-041-front.jpg']",False,,
cc671710-029e-4a72-ac43-717de323d68a,Panorama,C2-G2-042.pdf,,application/pdf,51.5072,0.1276,1912.0,"Ciudad, catedral","Milan, Italia ",Fotografía sepia ciudad con vista a catedral ,,It,,"['artifacts/sitiopostales/C2-G2-042-back.jpg', 'artifacts/sitiopostales/C2-G2-042-front.jpg']",False,,
3272b35a-298a-46e5-aa31-9a6fb1d595b1,Piazza Scala e Monumento a Leonardo da Vinci,C2-G2-043.pdf,,application/pdf,51.5073,0.1277,1912.0,"Plaza; edificios, monumentos, peatones","Milan, Italia ","Fotografía sepia de plaza central, monumentos ",,It,,"['artifacts/sitiopostales/C2-G2-043-back.jpg', 'artifacts/sitiopostales/C2-G2-043-front.jpg']",False,,
42c4764b-0013-44d4-9b16-91c63f619c86,Duomo - II Coro,C2-G2-044.pdf,,application/pdf,45.4759,9.1722,1912.0,Interior catedral,"Milan, Italia ",Fotografía sepia interior de catedral ,,It,,"['artifacts/sitiopostales/C2-G2-044-front.jpg', 'artifacts/sitiopostales/C2-G2-044-back.jpg']",False,,
937a8c97-9497-448d-8d28-486a76611ce4,El matrimonio de la virgen,C2-G2-045.pdf,,application/pdf,51.5049,0.1342,1912.0,Personas; edificios,"Milan, Italia ",Ilustración sepia de una pintura del matrimonio de la Virgen,,It,,"['artifacts/sitiopostales/C2-G2-045-front.jpg', 'artifacts/sitiopostales/C2-G2-045-back.jpg']",False,90.0,
746131d9-70c5-4eb2-ab18-ef56e1029485,Urna de los santos ,C2-G2-046.pdf,,application/pdf,53.3498,6.2603,1912.0,Interior; basilica; urna,"Milan, Italia ",Fotografía sepia de la urna de los santos dentro de la Basílica de San Ambrogio,,It,,"['artifacts/sitiopostales/C2-G2-046-front.jpg', 'artifacts/sitiopostales/C2-G2-046-back.jpg']",False,,
9340d3bc-4050-4c18-a36a-43d1716aa951,Cripta de San Carlo,C2-G2-047.pdf,,application/pdf,51.5074,0.1276,1912.0,Interior; catedral; cripta,"Milan, Italia ",Fotografía sepia de la cripta de San Carlo dentro de catedral,,It,,"['artifacts/sitiopostales/C2-G2-047-back.jpg', 'artifacts/sitiopostales/C2-G2-047-front.jpg']",False,,
d0f5e173-e9d4-4e26-b2f5-0cc5ed124e22,La mujer adúltera,C2-G2-048.pdf,,application/pdf,51.5111,0.1319,1912.0,Personas,"Milan, Italia ",Ilustración sepia de una pintura de la mujer adúltera,,It,,"['artifacts/sitiopostales/C2-G2-048-back.jpg', 'artifacts/sitiopostales/C2-G2-048-front.jpg']",False,,
6cbc7d27-6fe6-4f3f-bc59-50f5ea5b728f,Vista del gran claustro,C2-G2-049.pdf,,application/pdf,52.52,13.405,1912.0,Edificio; personas,"Milan, Italia ",Fotografía sepia de un claustro de grandes dimensiones,,It,,"['artifacts/sitiopostales/C2-G2-049-front.jpg', 'artifacts/sitiopostales/C2-G2-049-back.jpg']",False,,
7c1f520b-16a7-4d48-ae0f-43b3632ca1e1,La virgen y el niño con antonio,C2-G2-050.pdf,,application/pdf,45.4759,9.1722,1912.0,Personas,"Milan, Italia ",Ilustración sepia de una pintura de la Virgen y el niño con Antonio,,It,,"['artifacts/sitiopostales/C2-G2-050-back.jpg', 'artifacts/sitiopostales/C2-G2-050-front.jpg']",False,90.0,
c540fd6b-825e-487e-b951-0926b61d2313,Palacio pretoriano hecho museo nacional,C2-G2-051.pdf,,application/pdf,43.77925,11.24626,1912.0,Edificio,"Florencia, Italia ",Ilustración sepia de palacio pretoriano hecho museo nacional,,It,,"['artifacts/sitiopostales/C2-G2-051-back.jpg', 'artifacts/sitiopostales/C2-G2-051-front.jpg']",False,90.0,
307652ee-a57b-4258-b617-ae35da998da2,Palacio ricardi,C2-G2-052.pdf,,application/pdf,43.77925,11.24626,1912.0,Edificio,"Florencia, Italia ",Ilustración sepia de palacio ricardi,,It,,"['artifacts/sitiopostales/C2-G2-052-front.jpg', 'artifacts/sitiopostales/C2-G2-052-back.jpg']",False,90.0,
fabe77ee-e4f8-4b31-a83e-cd5eb7d035e3,Logia de Santa Maria de la Misericordia,C2-G2-053.pdf,,application/pdf,43.77925,11.24626,1912.0,Edificio,"Florencia, Italia ",Ilustración sepia de la logia de Santa Maria de la Misericordia dicho del bigallo,,It,,"['artifacts/sitiopostales/C2-G2-053-front.jpg', 'artifacts/sitiopostales/C2-G2-053-back.jpg']",False,,
007a9313-6401-41b6-9c30-20f6f97470c6,Los milagros de Jesús,C2-G2-054.pdf,,application/pdf,51.5072,0.1276,1912.0,Jesús; personas,"Milan, Italia ",Ilustración sepia de una pintura de los milagros de Jesús,,Es,,"['artifacts/sitiopostales/C2-G2-054-front.jpg', 'artifacts/sitiopostales/C2-G2-054-back.jpg']",False,90.0,
099fece2-b69e-4b98-8932-79fefa644a84,Jesús curando enfermos,C2-G2-055.pdf,,application/pdf,41.9023,12.4565,1912.0,Jesús; personas,"Milan, Italia ",Ilustración sepia de una pintura de Jesús practicando milagros en enfermos,,Es,,"['artifacts/sitiopostales/C2-G2-055-front.jpg', 'artifacts/sitiopostales/C2-G2-055-back.jpg']",False,,
7535df16-7f68-4f21-9595-c076b6ce2303,El milagro de la piscina,C2-G2-056.pdf,,application/pdf,41.903,12.4663,1912.0,Jesús; personas,"Milan, Italia ",Ilustración sepia de una pintura de Jesús y sus creyentes en una piscina,,Es,,"['artifacts/sitiopostales/C2-G2-056-back.jpg', 'artifacts/sitiopostales/C2-G2-056-front.jpg']",False,,
1631e4ad-80ef-4be5-b405-b9127377c450,Campanario de la catedral,C2-G2-057.pdf,,application/pdf,43.77925,11.24626,1912.0,Catedral; edificios,"Florencia, Italia ",Ilustración sepia del campanario de una catedral en Florencia,,It,,"['artifacts/sitiopostales/C2-G2-057-back.jpg', 'artifacts/sitiopostales/C2-G2-057-front.jpg']",False,90.0,
cf2b617b-ea79-40d6-be1d-f47569f35fb3,El paralítico,C2-G2-058.pdf,,application/pdf,45.4649,9.1901,1912.0,Jesús; personas,"Milan, Italia ",Ilustración sepia de una pintura de Jesús curando a un paralítico,,Es,,"['artifacts/sitiopostales/C2-G2-058-front.jpg', 'artifacts/sitiopostales/C2-G2-058-back.jpg']",False,,
855c54e6-bf4d-47c4-bc9f-75c6c8db4854,Vista del pequeño claustro,C2-G2-059.pdf,,application/pdf,45.4759,9.1722,1912.0,Edificio,"Milan, Italia ",Fotografía sepia de un claustro de pequeñas dimensiones,,It,,"['artifacts/sitiopostales/C2-G2-059-front.jpg', 'artifacts/sitiopostales/C2-G2-059-back.jpg']",False,,
d0f63659-b39f-4d10-809b-6519f82db1cb,Vistazo a la urna de los santos,C2-G2-060.pdf,,application/pdf,53.3498,6.2603,1912.0,Interior basilica; urna,"Milan, Italia ",Fotografía sepia de la urna de los santos que se encuentra dentro de la Basílica de San Ambrogio,,It,,"['artifacts/sitiopostales/C2-G2-060-front.jpg', 'artifacts/sitiopostales/C2-G2-060-back.jpg']",False,,
6ee8240b-9e90-40c5-8f9a-598d7e947695,Cartuja monumental de Pavía,C2-G2-061.pdf,,application/pdf,45.4064,9.187522,1912.0,Interior edificio; Monumento  ,"Milan, Italia ",Fotografía sepia de la cartuja monumental de Pavía referente a Ludovico Sforza y Beatrice de este,,It,,"['artifacts/sitiopostales/C2-G2-061-front.jpg', 'artifacts/sitiopostales/C2-G2-061-back.jpg']",False,,
709962bf-a44a-4268-a82e-f5732028e404,Altar de palio,C2-G2-062.pdf,,application/pdf,45.4064,9.187522,1912.0,Interior edificio; Monumento,"Milan, Italia ",Fotografía sepia de la cartuja monumental de Pavía sobre el altar de palio,,It,,"['artifacts/sitiopostales/C2-G2-062-back.jpg', 'artifacts/sitiopostales/C2-G2-062-front.jpg']",False,,
ae98d7d5-de41-46fb-bc28-51afc4312c64,Porción de Stalli del coro,C2-G2-063.pdf,,application/pdf,45.4064,9.187522,1912.0,Interior edificio; Monumento,"Milan, Italia ",Fotografía sepia de la cartuja monumental de Pavía sobre la porción de Stalli del coro,,It,,"['artifacts/sitiopostales/C2-G2-063-back.jpg', 'artifacts/sitiopostales/C2-G2-063-front.jpg']",False,270.0,
b97a9f27-1dad-4a68-acc2-00d7b820d011,Mausoleo de Giovanni Galeazzo,C2-G2-064.pdf,,application/pdf,45.4064,9.187522,1912.0,Interior edificio; Monumento,"Milan, Italia ",Fotografía sepia de la cartuja monumental de Pavía del mausoleo de Giovanni Galeazzo,,It,,"['artifacts/sitiopostales/C2-G2-064-back.jpg', 'artifacts/sitiopostales/C2-G2-064-front.jpg']",False,90.0,
2a277709-6eec-4ced-89cb-8ae71ab8cfd1,monumento a Garibaldi en el monte janiculo,C2-G2-065.pdf,,application/pdf,41.8545,12.5075,1912.0,Monumento; peatones; caballos; edificios,"Roma, Italia",Fotografía sepia del monumento a Garibaldi en el monte janiculo,,It,,"['artifacts/sitiopostales/C2-G2-065-back.jpg', 'artifacts/sitiopostales/C2-G2-065-front.jpg']",False,,
2230847a-7ea1-44f5-9885-c9ac7fbf63d7,Gendarme en uniforme completo,C2-G2-066.pdf,,application/pdf,41.902222,12.453333,1912.0,Persona,Ciudad del Vaticano,Ilustración a color de un gendarme de la ciudad del Vaticano vistiendo su uniforme completo,,It,,"['artifacts/sitiopostales/C2-G2-066-front.jpg', 'artifacts/sitiopostales/C2-G2-066-back.jpg']",False,90.0,
a3318d7a-5145-4a24-b525-1b40bc177a1f,Guardia suizo en uniforme bajo,C2-G2-067.pdf,,application/pdf,45.433,12.3257,1912.0,Persona,Ciudad del Vaticano,Ilustración a color de un guardia suizo de la ciudad del Vaticano vistiendo su uniforme bajo,,It,,"['artifacts/sitiopostales/C2-G2-067-front.jpg', 'artifacts/sitiopostales/C2-G2-067-back.jpg']",False,90.0,
b02dae06-0d0f-4699-9dd0-9283bd95fcff,El distribuidor,C2-G2-068.pdf,,application/pdf,45.4294,12.3299,1912.0,Persona,Ciudad del Vaticano,Ilustración a color de un distribuidor visitiendo de negro,,It,,"['artifacts/sitiopostales/C2-G2-068-back.jpg', 'artifacts/sitiopostales/C2-G2-068-front.jpg']",False,90.0,
4092f4f8-5ff1-4b29-83b1-1909009ba3d8,Oficial suizo en uniforme completo,C2-G2-069.pdf,,application/pdf,45.433,12.3257,1912.0,Persona,Ciudad del Vaticano,Ilustración a color de un ofocial suizo de la ciudad del Vaticano vistiendo su uniforme completo,,It,,"['artifacts/sitiopostales/C2-G2-069-back.jpg', 'artifacts/sitiopostales/C2-G2-069-front.jpg']",False,90.0,
2ab94438-2ee8-4f6f-9744-5c0785bcfe80,Oficial de la guardia suiza en media gala,C2-G2-070.pdf,,application/pdf,45.4294,12.3299,1912.0,Persona,Ciudad del Vaticano,Ilustración a color de un oficial de la guardia suiza en media gala,,It,,"['artifacts/sitiopostales/C2-G2-070-front.jpg', 'artifacts/sitiopostales/C2-G2-070-back.jpg']",False,90.0,
01e62a2d-475f-47ec-a0e9-ffa7257d6c39,Palacio de doña Ana,C2-G2-071.pdf,,application/pdf,40.85631,14.24641,1912.0,Edificios; personas; barcos,"Nápoles, Italia",Ilustración a color de una pintura del palacio de doña Ana junto al golfo de Nápoles,,It,,"['artifacts/sitiopostales/C2-G2-071-front.jpg', 'artifacts/sitiopostales/C2-G2-071-back.jpg']",False,,
609bd324-4410-48c5-92ea-6be4a906be44,Callejón de la palma,C2-G2-072.pdf,,application/pdf,43.81725,7.7772,1912.0,Edificios; personas,"San Remo, Italia",Ilustración a color de una pintura del callejón de la palma en la ciudad de San Remo,,It,,"['artifacts/sitiopostales/C2-G2-072-back.jpg', 'artifacts/sitiopostales/C2-G2-072-front.jpg']",False,90.0,
9e7eda06-9e95-4363-8658-d18b4407de2f,Vista del monte epomeo,C2-G2-073.pdf,,application/pdf,40.7379299,13.9486184,1912.0,Personas; barcos; monte,"Isquia, Italia",Ilustración a color de una pintura del monte epomeo a la distancia,,It,,"['artifacts/sitiopostales/C2-G2-073-front.jpg', 'artifacts/sitiopostales/C2-G2-073-back.jpg']",False,,
a8e95c1d-8f66-476f-95ff-d974bf708ac8,Familia frente a edificio,C2-G2-074.pdf,,application/pdf,45.4343,12.3388,1912.0,Personas; edificios,"Venecia, Italia",Fotografía en blanco y negro de una familia posando frente a un edificio ,,It,,"['artifacts/sitiopostales/C2-G2-074-back.jpg', 'artifacts/sitiopostales/C2-G2-074-front.jpg']",False,,
55bd103c-a398-4e29-9664-9eb1f73ec9b8,La familia real de Italia,C2-G2-075.pdf,,application/pdf,45.4064,9.187522,1912.0,Personas; palomas,"Milan, Italia",Fotografía en blanco y negro de la familia real de Italia,,It,,"['artifacts/sitiopostales/C2-G2-075-back.jpg', 'artifacts/sitiopostales/C2-G2-075-front.jpg']",False,,
540c7046-6110-4845-a3be-55cc5dc7f8bb,La señora y las palomas,C2-G2-076.pdf,,application/pdf,45.4064,9.187522,1912.0,Persona; palomas; edificios,Milan; Italia,Fotografía en blanco y negro de una señora siendo rodeada por palomas frente a un edificio,,It,,"['artifacts/sitiopostales/C2-G2-076-back.jpg', 'artifacts/sitiopostales/C2-G2-076-front.jpg']",False,90.0,
56f036e9-eb3d-43cb-8576-1f8a1c3e2476,Jardin público,C2-G2-077.pdf,,application/pdf,45.4643,9.1901,1912.0,Personas,"Milan, Italia",Fotografía en blanco y negro de un jardín público con mujeres sentadas en una banca,,It,,"['artifacts/sitiopostales/C2-G2-077-back.jpg', 'artifacts/sitiopostales/C2-G2-077-front.jpg']",False,,
5d6e6cbc-7361-49a9-8c52-28bc7b7678b2,Virgen e hijo de la galeria Pitti,C2-G2-078.pdf,,application/pdf,43.77925,11.24626,1912.0,Virgen; hijo,"Florencia, Italia",Ilustración sepia de una pintura de Van Dyck de la virgen y el hijo parte de la galeria Pitti,,It,,"['artifacts/sitiopostales/C2-G2-078-front.jpg', 'artifacts/sitiopostales/C2-G2-078-back.jpg']",False,90.0,
a5b369ba-5abc-4928-b3d4-98cfda133f8a,Niña con bastón,C2-G2-079.pdf,,application/pdf,45.4667,9.1827,1912.0,Persona,"Milan, Italia",Fotografía sepia de una niña sosteniendo un bastón con grandes piedras de fondo,,It,,"['artifacts/sitiopostales/C2-G2-079-back.jpg', 'artifacts/sitiopostales/C2-G2-079-front.jpg']",False,,
105568f0-f04e-4b3e-8574-5fa774415f90,Señoras posando con palomas,C2-G2-080.pdf,,application/pdf,45.47,9.195,1912.0,Personas; palomas; edificios,"Milan, Italia",Fotografía en blanco y negro de un par de señoras con palomas posadas en sus brazos ,,It,,"['artifacts/sitiopostales/C2-G2-080-back.jpg', 'artifacts/sitiopostales/C2-G2-080-front.jpg']",False,90.0,
62c6f7f1-4459-49b9-87e0-004b89fd9691,Avenida emperatriz,C2-G2-081.pdf,,application/pdf,43.81725,7.7772,1912.0,Edificios; personas; avenida,"San Remo, Italia",Fotografía blanco y negro de unos niños en la avenida emperatriz,,It,,"['artifacts/sitiopostales/C2-G2-081-back.jpg', 'artifacts/sitiopostales/C2-G2-081-front.jpg']",False,,
8556b716-737b-4cc1-bc66-6874ed077d65,Casino municipal,C2-G2-082.pdf,,application/pdf,43.81725,7.7772,1912.0,Casino; edificios,"San Remo, Italia",Fotografía blanco y negro del casino municipal y sus alrededores,,It,,"['artifacts/sitiopostales/C2-G2-082-front.jpg', 'artifacts/sitiopostales/C2-G2-082-back.jpg']",False,,
9764cff4-2307-4115-bb7f-410faba70c42,Vista panorámica de San Remo,C2-G2-083.pdf,,application/pdf,43.81725,7.7772,1912.0,Edificios; puerto,"San Remo, Italia",Fotografía blanco y negro de una vista panorámica de la ciudad de San Remo,,It,,"['artifacts/sitiopostales/C2-G2-083-front.jpg', 'artifacts/sitiopostales/C2-G2-083-back.jpg']",False,,
2a9c0409-997e-4352-a3ca-e486ca5c8879,Hotel royal y su gran parque,C2-G2-084.pdf,,application/pdf,43.81725,7.7772,1912.0,Hotel; edificio,"San Remo, Italia",Fotografía blanco y negro del hotel royal y un vistazo a su parque,,It,,['artifacts/sitiopostales/C2-G2-084-front.jpg'],False,,
0ff17ed0-3ce1-4e79-bef9-4a2234dd2d24,Cena en el White Star Line,C2-G2-085.pdf,,application/pdf,53.405472,-2.991573,1912.0,Personas,"Liverpool, Inglaterra",Fotografía sepia de ,,It,,"['artifacts/sitiopostales/C2-G2-085-front.jpg', 'artifacts/sitiopostales/C2-G2-085-back.jpg']",False,90.0,
63aa71bf-0c6e-4164-a708-a8a7eb84cb1e,El puerto,C2-G2-086.pdf,,application/pdf,43.81725,7.7772,1912.0,Puerto; barco; edificios,"San Remo, Italia",Fotografía blanco y negro del puerto de San Remo y un barco de gran tamaño,,It,,"['artifacts/sitiopostales/C2-G2-086-back.jpg', 'artifacts/sitiopostales/C2-G2-086-front.jpg']",False,,
78a78c9e-de95-44e6-a4c0-5690357c482b,Vista panorámica de edificios y hoteles de San Remo,C2-G2-087.pdf,,application/pdf,43.81725,7.7772,1912.0,Edificios; hoteles,"San Remo, Italia",Fotografía blanco y negro de una vista panorámica de la zona hotelera de San Remo,,It,,"['artifacts/sitiopostales/C2-G2-087-back.jpg', 'artifacts/sitiopostales/C2-G2-087-front.jpg']",False,,
48f7a503-fe63-4925-8386-9c6a82a10094,Vista a Posillipo,C2-G2-088.pdf,,application/pdf,40.85631,14.24641,1912.0,Edificios,"Nápoles, Italia",Fotografía blanco y negro del barrio de Posillipo,,It,,"['artifacts/sitiopostales/C2-G2-088-front.jpg', 'artifacts/sitiopostales/C2-G2-088-back.jpg']",False,,
5881d76a-1eaa-473d-b5b1-a67adf14d797,Fachada de la iglesia de las SS Nunziata,C2-G2-089.pdf,,application/pdf,44.40478,8.94439,1912.0,Iglesia; caballos; personas,"Génova, Italia",Fotografía blanco y negro de la fachada de la iglesia de las SS Nunziata en Génova,,It,,"['artifacts/sitiopostales/C2-G2-089-front.jpg', 'artifacts/sitiopostales/C2-G2-089-back.jpg']",False,90.0,
064e27f1-1042-4399-a735-62b6c03b2cae,Iglesia de la Inmaculada Concepción,C2-G2-090.pdf,,application/pdf,44.40478,8.94439,1912.0,Iglesia; personas; edificios,"Génova, Italia",Fotografía blanco y negro de iglesia de la inmaculada Concepción vista desde la calle,,It,,"['artifacts/sitiopostales/C2-G2-090-front.jpg', 'artifacts/sitiopostales/C2-G2-090-back.jpg']",False,90.0,
2d3da73b-2571-4ef4-a86f-775721dc34b3,Vista general del campo santo,C2-G2-091.pdf,,application/pdf,44.40478,8.94439,1912.0,Cementerio; edificios,"Génova, Italia",Fotografía blanco y negro del campo santo de Génova,,It,,"['artifacts/sitiopostales/C2-G2-091-back.jpg', 'artifacts/sitiopostales/C2-G2-091-front.jpg']",False,,
369fe9de-f59b-4962-9b82-cc7575256765,Vía San Carlo,C2-G2-092.pdf,,application/pdf,40.85631,14.24641,1912.0,Personas; edificios; tranvía,"Nápoles, Italia",Fotografía blanco y negro de la circulación dentro de la vía de San Carlo,,It,,"['artifacts/sitiopostales/C2-G2-092-back.jpg', 'artifacts/sitiopostales/C2-G2-092-front.jpg']",False,,
